
ago 02, 2018 19:10:05.21 NEW SESSION
ago 04, 2018 10:43:31.19 [4724:3452:0804/104331.181:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.19 [4724:3452:0804/104331.181:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.19 [4724:3452:0804/104331.181:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.19 [4724:3452:0804/104331.181:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.19 [4724:3452:0804/104331.181:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.19 [4724:3452:0804/104331.181:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.20 [4724:3452:0804/104331.181:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.20 [4724:3452:0804/104331.181:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.20 [4724:3452:0804/104331.181:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.20 [4724:3452:0804/104331.181:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.20 [4724:3452:0804/104331.181:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.20 [4724:3452:0804/104331.181:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.20 [4724:3452:0804/104331.181:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.20 [4724:3452:0804/104331.181:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.20 [4724:3452:0804/104331.181:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.20 [4724:3452:0804/104331.181:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.20 [4724:3452:0804/104331.181:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.20 [4724:3452:0804/104331.181:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.20 [4724:3452:0804/104331.181:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.20 [4724:3452:0804/104331.181:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.20 [4724:3452:0804/104331.181:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.20 [4724:3452:0804/104331.181:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.20 [4724:3452:0804/104331.181:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.20 [4724:3452:0804/104331.181:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.20 [4724:3452:0804/104331.181:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.20 [4724:3452:0804/104331.181:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.20 [4724:3452:0804/104331.181:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.210:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.211:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.211:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.211:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.211:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.211:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.211:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.211:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.211:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.211:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.211:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.211:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.211:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.211:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.211:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.211:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.212:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.21 [4724:3452:0804/104331.212:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.212:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.212:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.212:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.212:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.212:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.212:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.212:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.212:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.212:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.212:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.212:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.212:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.212:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.212:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.212:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.212:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.212:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.213:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.213:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.213:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.213:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.213:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.213:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.214:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.216:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.216:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.216:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.216:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.216:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.216:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.217:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.217:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.217:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.217:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.217:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.217:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.217:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.217:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.217:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.217:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.217:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.217:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.217:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.217:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.217:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.217:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
ago 04, 2018 10:43:31.22 [4724:3452:0804/104331.217:ERROR:in_progress_cache_impl.cc(191)] Cache is not initialized, cannot RetrieveEntry.
