0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:34:49 -0300] "GET /sistema.filmes/resources/css/bootstrap.css HTTP/1.1" 200 173597
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:34:49 -0300] "GET /sistema.filmes/resources/css/menu.css HTTP/1.1" 200 1530
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:34:49 -0300] "GET /sistema.filmes/resources/css/bootstrap.min.css HTTP/1.1" 200 140936
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:34:49 -0300] "GET /sistema.filmes/resources/css/footer.css HTTP/1.1" 200 251
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:34:49 -0300] "GET /sistema.filmes/resources/img/img2.png HTTP/1.1" 200 1814873
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:34:49 -0300] "GET /sistema.filmes/resources/css/cadastro.css HTTP/1.1" 200 363
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:34:49 -0300] "GET /sistema.filmes/resources/img/banner-medio.png HTTP/1.1" 200 662799
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:34:49 -0300] "GET /sistema.filmes/resources/img/banner-medio2.png HTTP/1.1" 200 661230
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:34:49 -0300] "GET /sistema.filmes/%3C%=request.getContextPath()%%3E/resources/js/bootstrap.min.js HTTP/1.1" 400 1171
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:34:50 -0300] "GET /favicon.ico HTTP/1.1" 404 1084
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:36 -0300] "GET /sistema.filmes/cadastro.jsp HTTP/1.1" 200 6024
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:36 -0300] "GET /sistema.filmes/resources/css/menu.css HTTP/1.1" 200 1530
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:36 -0300] "GET /sistema.filmes/resources/css/bootstrap.css HTTP/1.1" 200 173597
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:36 -0300] "GET /sistema.filmes/resources/css/bootstrap.min.css HTTP/1.1" 200 140936
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:36 -0300] "GET /sistema.filmes/resources/css/footer.css HTTP/1.1" 200 251
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:36 -0300] "GET /sistema.filmes/resources/css/cadastro.css HTTP/1.1" 200 363
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:36 -0300] "GET /sistema.filmes/resources/img/img2.png HTTP/1.1" 200 1814873
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:36 -0300] "GET /sistema.filmes/resources/img/banner-medio.png HTTP/1.1" 200 662799
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:36 -0300] "GET /sistema.filmes/%3C%=request.getContextPath()%%3E/resources/js/bootstrap.min.js HTTP/1.1" 400 1171
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:36 -0300] "GET /sistema.filmes/resources/img/banner-medio2.png HTTP/1.1" 200 661230
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:36 -0300] "GET /favicon.ico HTTP/1.1" 404 1084
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:48 -0300] "GET /sistema.filmes/cadastro.jsp HTTP/1.1" 200 6025
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:48 -0300] "GET /sistema.filmes/%3C%=request.getContextPath()%%3E/resources/js/bootstrap.min.js HTTP/1.1" 400 1171
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:49 -0300] "GET /sistema.filmes/cadastro.jsp HTTP/1.1" 200 6025
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:49 -0300] "GET /sistema.filmes/%3C%=request.getContextPath()%%3E/resources/js/bootstrap.min.js HTTP/1.1" 400 1171
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:49 -0300] "GET /sistema.filmes/cadastro.jsp HTTP/1.1" 200 6025
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:49 -0300] "GET /sistema.filmes/%3C%=request.getContextPath()%%3E/resources/js/bootstrap.min.js HTTP/1.1" 400 1171
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:50 -0300] "GET /sistema.filmes/cadastro.jsp HTTP/1.1" 200 6025
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:50 -0300] "GET /sistema.filmes/resources/css/bootstrap.css HTTP/1.1" 200 173597
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:50 -0300] "GET /sistema.filmes/resources/css/bootstrap.min.css HTTP/1.1" 200 140936
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:50 -0300] "GET /sistema.filmes/resources/css/footer.css HTTP/1.1" 200 251
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:50 -0300] "GET /sistema.filmes/resources/css/cadastro.css HTTP/1.1" 200 363
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:50 -0300] "GET /sistema.filmes/resources/img/img2.png HTTP/1.1" 200 1814873
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:50 -0300] "GET /sistema.filmes/resources/css/menu.css HTTP/1.1" 200 1530
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:50 -0300] "GET /sistema.filmes/resources/img/banner-medio2.png HTTP/1.1" 200 661230
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:50 -0300] "GET /sistema.filmes/%3C%=request.getContextPath()%%3E/resources/js/bootstrap.min.js HTTP/1.1" 400 1171
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:50 -0300] "GET /sistema.filmes/resources/img/banner-medio.png HTTP/1.1" 200 662799
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:51 -0300] "GET /favicon.ico HTTP/1.1" 404 1084
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:51 -0300] "GET /sistema.filmes/cadastro.jsp HTTP/1.1" 200 6025
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:51 -0300] "GET /sistema.filmes/resources/css/menu.css HTTP/1.1" 200 1530
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:51 -0300] "GET /sistema.filmes/resources/css/bootstrap.min.css HTTP/1.1" 200 140936
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:51 -0300] "GET /sistema.filmes/resources/img/img2.png HTTP/1.1" 200 1814873
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:51 -0300] "GET /sistema.filmes/resources/css/bootstrap.css HTTP/1.1" 200 173597
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:51 -0300] "GET /sistema.filmes/resources/css/footer.css HTTP/1.1" 200 251
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:51 -0300] "GET /sistema.filmes/resources/css/cadastro.css HTTP/1.1" 200 363
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:51 -0300] "GET /sistema.filmes/%3C%=request.getContextPath()%%3E/resources/js/bootstrap.min.js HTTP/1.1" 400 1171
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:51 -0300] "GET /sistema.filmes/resources/img/banner-medio.png HTTP/1.1" 200 662799
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:51 -0300] "GET /sistema.filmes/resources/img/banner-medio2.png HTTP/1.1" 200 661230
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:35:52 -0300] "GET /favicon.ico HTTP/1.1" 404 1084
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:36:03 -0300] "GET /sistema.filmes/cadastro.jsp HTTP/1.1" 200 6024
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:36:03 -0300] "GET /sistema.filmes/resources/css/menu.css HTTP/1.1" 200 1530
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:36:03 -0300] "GET /sistema.filmes/resources/css/bootstrap.css HTTP/1.1" 200 173597
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:36:03 -0300] "GET /sistema.filmes/resources/css/bootstrap.min.css HTTP/1.1" 200 140936
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:36:04 -0300] "GET /sistema.filmes/resources/css/footer.css HTTP/1.1" 200 251
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:36:04 -0300] "GET /sistema.filmes/resources/css/cadastro.css HTTP/1.1" 200 363
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:36:04 -0300] "GET /sistema.filmes/resources/img/img2.png HTTP/1.1" 200 1814873
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:36:04 -0300] "GET /sistema.filmes/%3C%=request.getContextPath()%%3E/resources/js/bootstrap.min.js HTTP/1.1" 400 1171
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:36:04 -0300] "GET /sistema.filmes/resources/img/banner-medio.png HTTP/1.1" 200 662799
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:36:04 -0300] "GET /sistema.filmes/resources/img/banner-medio2.png HTTP/1.1" 200 661230
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:36:04 -0300] "GET /favicon.ico HTTP/1.1" 404 1084
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:36:04 -0300] "GET /sistema.filmes/cadastro.jsp HTTP/1.1" 200 6024
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:36:04 -0300] "GET /sistema.filmes/resources/css/menu.css HTTP/1.1" 200 1530
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:36:04 -0300] "GET /sistema.filmes/resources/css/footer.css HTTP/1.1" 200 251
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:36:04 -0300] "GET /sistema.filmes/resources/css/bootstrap.min.css HTTP/1.1" 200 140936
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:36:04 -0300] "GET /sistema.filmes/resources/css/cadastro.css HTTP/1.1" 200 363
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:36:04 -0300] "GET /sistema.filmes/resources/img/img2.png HTTP/1.1" 200 1814873
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:36:04 -0300] "GET /sistema.filmes/%3C%=request.getContextPath()%%3E/resources/js/bootstrap.min.js HTTP/1.1" 400 1171
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:36:04 -0300] "GET /sistema.filmes/resources/img/banner-medio.png HTTP/1.1" 200 662799
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:36:04 -0300] "GET /sistema.filmes/resources/img/banner-medio2.png HTTP/1.1" 200 661230
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:36:04 -0300] "GET /sistema.filmes/resources/css/bootstrap.css HTTP/1.1" 200 173597
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:36:05 -0300] "GET /sistema.filmes/cadastro.jsp HTTP/1.1" 200 6024
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:36:05 -0300] "GET /sistema.filmes/resources/css/menu.css HTTP/1.1" 200 1530
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:36:05 -0300] "GET /sistema.filmes/resources/css/bootstrap.css HTTP/1.1" 200 173597
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:36:05 -0300] "GET /sistema.filmes/resources/css/bootstrap.min.css HTTP/1.1" 200 140936
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:36:05 -0300] "GET /sistema.filmes/resources/css/footer.css HTTP/1.1" 200 251
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:36:05 -0300] "GET /sistema.filmes/resources/css/cadastro.css HTTP/1.1" 200 363
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:36:05 -0300] "GET /sistema.filmes/resources/img/img2.png HTTP/1.1" 200 1814873
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:36:05 -0300] "GET /sistema.filmes/resources/img/banner-medio.png HTTP/1.1" 200 662799
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:36:05 -0300] "GET /sistema.filmes/resources/img/banner-medio2.png HTTP/1.1" 200 661230
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:36:05 -0300] "GET /sistema.filmes/%3C%=request.getContextPath()%%3E/resources/js/bootstrap.min.js HTTP/1.1" 400 1171
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:36:05 -0300] "GET /favicon.ico HTTP/1.1" 404 1084
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:37:25 -0300] "GET /sistema.filmes/cadastro.jsp HTTP/1.1" 200 6223
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:37:25 -0300] "GET /sistema.filmes/resources/css/menu.css HTTP/1.1" 200 1530
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:37:25 -0300] "GET /sistema.filmes/resources/css/bootstrap.css HTTP/1.1" 200 173597
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:37:25 -0300] "GET /sistema.filmes/resources/css/bootstrap.min.css HTTP/1.1" 200 140936
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:37:25 -0300] "GET /sistema.filmes/resources/css/footer.css HTTP/1.1" 200 251
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:37:25 -0300] "GET /sistema.filmes/resources/css/cadastro.css HTTP/1.1" 200 363
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:37:25 -0300] "GET /sistema.filmes/resources/img/img2.png HTTP/1.1" 200 1814873
0:0:0:0:0:0:0:1 - - [05/Aug/2018:20:37:25 -0300] "GET /sistema.filmes/resources/img/banner-medio.png HTTP/1.1" 200 662799
